,,0,1,2,3,4,5,6,7,8
"(0, 0, 0, 0, 0, 0, 0, 0, 0)",O,-8.581624398191788e-09,-2.7139539444125254e-08,-3.76278774991048e-08,-6.425631165608921e-09,8.595231512434921e-09,-2.6953537024611802e-08,-3.306772235807373e-08,-4.192811426913552e-08,-3.828689266026437e-08
"(0, 0, 0, 0, 0, 1, 0, 0, 0)",X,-0.0001489942057756408,-0.0001538857036369366,-1.9784614906698324e-06,-2.0429052250479723e-06,1.3527349249181066e-07,-19.987394426103076,-0.00015335395285070132,-0.00015366595653652483,-1.0210300522269297e-06
"(0, 0, 0, 0, 0, 1, 0, 2, 0)",O,2.17321002077789e-06,-0.00015650972857325868,-0.00011020854894800027,-6.499466533546719e-05,0.0007683333186974256,-0.01363361032453922,-1.4064221635943664e-06,-0.09366933856339821,0.0007670746053408714
"(0, 0, 0, 0, 0, 1, 1, 2, 0)",X,-0.003818982519645397,-0.003770370820176203,-0.0037118233214509812,-0.0036632145913042067,6.919490046707208e-06,-19.98782760508377,-19.981299320939865,-19.961685979131797,-0.0037177197969252753
"(2, 0, 0, 0, 0, 1, 1, 2, 0)",O,-0.04594800403229576,-0.00022299539533484082,0.019167464482418278,-0.0005511536711484473,0.012470079740170267,-0.025074355949723806,-0.044469203696401664,-19.996962735646804,0.0012612946791914436
"(2, 0, 0, 0, 1, 1, 1, 2, 0)",X,-20.019335523786737,-0.09792641245550547,-0.09717147902631415,-0.09614117541840561,-19.9736127936634,-20.00111501287783,-20.00822388392812,-0.06259656804834965,-0.09471439008340324
"(2, 0, 2, 0, 1, 1, 1, 2, 0)",O,0.04060117668063826,-0.0008065162062932978,0.06607775662612622,0.48615357389518704,-0.017113928561896127,-0.07818820547213223,0.006835415443723791,0.061060346004257554,-0.09624773020548505
"(2, 1, 2, 0, 1, 1, 1, 2, 0)",X,-0.048205961918368546,-19.956458131849466,-19.958749127215977,0.003978378600310739,-0.017692998327331913,-0.0606992200463697,-19.957067064977384,-0.05950360071239178,-0.09635679525209127
"(2, 1, 2, 2, 1, 1, 1, 2, 0)",O,-20.00657623455862,-19.985817921139354,-19.99959150908053,-19.960719073061867,-19.985977187241684,-19.973905747059536,-0.044626702660143264,-20.0067472498108,-0.019893264913157918
"(2, 1, 2, 2, 1, 1, 1, 2, 1)",X,-0.09742026633197585,0.05664760618041209,-0.025409657875950273,0.09946632456578955,0.05998721072511273,-0.03810064427506883,-0.013464055290060298,0.06188469560605844,0.04595343937094831
"(0, 0, 0, 1, 0, 0, 0, 0, 0)",X,-1.4423328749111885e-06,-0.0001539542494977631,-0.00015384482020126578,-0.03130328201401718,3.218420050950394e-08,-1.5013291431147641e-06,-4.283706346450492e-08,-0.00015363817229222063,-0.00015383018682074982
"(0, 0, 0, 1, 0, 0, 2, 0, 0)",O,-0.00015608614992751297,-1.0503356772055654e-06,-3.8328411944283363e-07,-0.06608699866907222,2.132457334861451e-07,-8.193628536702131e-05,-19.98965006209859,-1.0459378703301052e-06,-1.0213026893295735e-06
"(0, 0, 0, 1, 0, 0, 2, 0, 1)",X,-0.003774056377015288,-0.002355812525878707,-0.003747390195041038,-19.976836538612456,5.047873170145767e-06,1.002631920760255e-06,-19.988130962991395,-0.0037984510905625228,-0.07883932628741815
"(0, 0, 0, 1, 0, 0, 2, 2, 1)",O,-0.006226873460021373,0.00023693966015279357,0.00012279004556725918,-0.09188053649883215,0.019181710335006947,0.0188281233855695,-0.07995075388373203,-0.012462929638176634,-19.988886213979697
"(0, 0, 0, 1, 0, 1, 2, 2, 1)",X,-0.09629159398715963,-0.09701829018420075,-0.09729318598597429,-20.03868562072426,-0.09685111939605129,-19.961233154007513,-19.98065035483356,-20.042515298359138,-20.015630375050904
"(0, 0, 2, 1, 0, 1, 2, 2, 1)",O,-0.09738251157817379,-0.0974235145189879,0.042522223790853964,0.057969716715239844,0.4873437296740245,-0.029618919845004685,-0.036792256807478,0.0943485666016187,0.06296742006343983
"(1, 0, 2, 1, 0, 1, 2, 2, 1)",X,0.0333625983490049,-0.09675808584784176,-0.04473238999612539,-0.014866689866479738,0.48817904549078395,-0.026720506183418063,-0.004917950869983617,0.04747748679805089,0.0875017192665814
"(1, 0, 2, 1, 2, 1, 2, 2, 1)",O,0.0125869597573888,-0.0005769178495068916,0.02554306602637149,-0.0691022010831663,0.022726269946458613,-0.04363232810615525,0.059104662382691936,-0.01109171778195342,-0.056710700759673396
"(0, 0, 0, 0, 0, 0, 1, 0, 0)",X,-0.00015331835870305974,-0.00015540084819590545,-0.00015189646405462385,-0.00015427874206013756,1.6527187203286764e-07,-0.00015410678624806832,-0.011467605371563327,-0.00015394907581527093,-0.00015387682841967374
"(2, 0, 0, 0, 0, 0, 1, 0, 0)",O,-0.05786819345343437,-1.037147336803936e-06,0.0007671074978384193,-0.0001228008325030795,-1.2453686120201251e-06,-6.953859460558855e-05,-19.96818364294469,0.0007617028578724397,0.0007633779826554662
"(2, 0, 0, 0, 1, 0, 1, 0, 0)",X,-19.953468457173273,-0.09699278782049206,6.271353233897037e-06,-0.09804908436173371,-19.969096075926256,-0.09888021568592448,-19.974148571085234,-0.0974379578271487,-0.09749195776586239
"(2, 2, 0, 0, 1, 0, 1, 0, 0)",O,-0.06370091820328734,-19.98758073959527,0.4849639713804266,-0.09646179518536736,-0.01628566842660409,-0.09651321812940089,-0.06832086296713387,-0.09574776898015237,-0.09896430701049928
