,,0,1,2,3,4,5,6,7,8
"(0, 0, 0, 0, 0, 0, 0, 0, 0)",O,-8.344618075026575e-14,-1.7115808000620968e-13,-1.4781131112762495e-13,-9.349867255603845e-14,-1.3019885487230177e-13,-1.8430666163434503e-13,-1.7115808000620965e-13,-1.3082569088231307e-13,-1.3082569088231304e-13
"(0, 0, 0, 0, 0, 0, 0, 0, 1)",X,-1.5472250448618966e-07,-1.5475117474526507e-07,-1.5483160463124933e-07,-1.547252552433966e-07,2.616513817646261e-12,-1.7574059796324267e-07,-1.5471109239335633e-07,-1.5477391779545782e-07,-0.06385865081035838
"(0, 0, 0, 0, 0, 2, 0, 0, 1)",O,5.1909408234383396e-08,-5.3339461701003465e-08,1.21895663386604e-07,-7.574163817053734e-06,-2.333865446889414e-05,-0.0708447121644038,3.09564015640989e-06,3.2765812120134654e-06,-0.07082849035606179
"(0, 0, 0, 1, 0, 2, 0, 0, 1)",X,-8.078275714502976e-06,-5.776220577216228e-05,-6.149685553772138e-05,-29.99099136126094,-6.184652186857806e-05,-29.966597465040756,1.283972701001655e-09,-6.188214407699579e-05,-0.012026185877318213
"(0, 0, 0, 1, 2, 2, 0, 0, 1)",O,-1.3343418924247634e-08,-0.00020698891853758458,-1.5552880619287176e-06,-29.988237851029265,-0.016164228024925203,-29.983429969387288,0.0012376957063733758,-0.011856126780415706,-29.989179455236844
"(0, 0, 0, 1, 2, 2, 0, 1, 1)",X,-0.02216934258949875,-0.022727264741911186,-0.0038315932344585007,-29.96309120352106,-29.97478603415008,-0.045373774556818264,-0.00024635499938961377,-29.96888641246385,-29.96565793165545
"(0, 0, 0, 1, 2, 2, 2, 1, 1)",O,-0.03338317968009194,-0.014986185418383504,2.0851574324974633e-05,-0.09779620619637502,-0.09533295936919484,-0.051298161566249,-0.09658912820156987,-0.06739526067505038,-29.982576005568728
"(0, 1, 0, 1, 2, 2, 2, 1, 1)",X,0.0018443070568024574,-0.07455611197743879,0.494290453258613,-0.06771484449475032,0.006086460420867981,-0.08608317445917112,-0.07824254353189129,-0.07286520954034759,-0.08285301350723501
"(2, 1, 0, 1, 2, 2, 2, 1, 1)",O,-0.02430793463333876,-29.96618824029786,-0.0033491376865872153,-29.978214948761696,-0.029582913386524703,-0.0722650983992551,-29.969557170121014,-0.08550604066392686,-0.0858432911044511
"(2, 1, 1, 1, 2, 2, 2, 1, 1)",X,0.053073146740953286,-0.013852790795350983,0.002323087189575926,0.037824538790241585,-0.03632701522546271,0.06698275373174431,-0.08202706862826635,0.016372608764832777,-0.08933073324800844
"(0, 0, 0, 0, 0, 0, 0, 1, 0)",X,-1.4294557071890277e-07,1.5057250689051094e-12,-3.6489979510333623e-10,-1.5468840936847126e-07,2.6165138176462613e-12,-2.8137941190464975e-07,2.6039770974434153e-12,-0.053080020862718486,-3.8675165015000046e-10
"(0, 0, 2, 0, 0, 0, 0, 1, 0)",O,-7.531733806590707e-11,-1.5510801509660137e-07,-29.995768081773534,7.499772616266561e-09,-7.372266465312342e-11,-1.550978178649977e-07,-9.449191135847625e-08,-29.971596620000977,-3.554593761850139e-05
"(0, 0, 2, 0, 0, 0, 1, 1, 0)",X,-0.0020172656124717208,-0.003512661599212334,-29.99507671487484,-0.02432660516043241,-0.022730742955452757,-0.016738665752196263,-0.06807277461674706,-29.997508115189614,1.718516218451828e-06
"(0, 0, 2, 0, 0, 0, 1, 1, 2)",O,-0.02863948681348857,-0.01865639174077273,-29.99627606378152,-0.02107098987859441,-0.031636618369593736,-2.8800356029540893e-05,-0.0885483167382035,-0.041839687904778905,-0.09543407736596742
"(0, 1, 2, 0, 0, 0, 1, 1, 2)",X,0.0015976686913635046,-0.057571409943259405,-29.96701090159721,-0.020972460806902446,2.098576981482826e-05,0.4910844097686917,-29.96996550543741,0.04636750687799099,-0.09528409638189494
"(0, 1, 2, 0, 2, 0, 1, 1, 2)",O,-0.024817282415644674,-0.056796175074047155,-30.00876553023619,-0.02492745753911611,-30.01034940732858,-0.024840437388543243,-30.002508551447704,-0.09225268674059046,-30.005490725362296
"(0, 1, 2, 1, 2, 0, 1, 1, 2)",X,0.4985491731079741,-29.96315555065402,0.07460655083297363,-0.0552389885008989,-0.07486639865058949,0.41029279274413266,-0.0056921351796657416,-0.09439356187736432,-0.006677875767029828
"(2, 1, 2, 1, 2, 0, 1, 1, 2)",O,-0.0523718629707471,0.027103082557986713,-0.003886985141957622,-0.04667288326649264,-0.032013635432891735,-0.09529376885117224,0.02658406123638704,-0.08296517991188353,0.02901653193206713
"(0, 0, 0, 1, 0, 0, 0, 0, 0)",X,1.869973451120769e-12,-1.5472114337044522e-07,-1.549884023180678e-07,-29.973038295345024,1.6689236150053146e-12,-2.923188248652621e-08,1.6689236150053142e-12,-1.547652962832775e-07,-1.547345076542275e-07
"(0, 2, 0, 1, 0, 0, 0, 0, 0)",O,9.484245402896529e-10,-29.976032357442385,-6.078154586129061e-10,-29.977656405827034,3.0950585081604844e-06,-1.5468766130301593e-07,-1.1726917877633367e-06,-6.032717102842251e-05,-3.337847230009624e-11
"(1, 2, 0, 1, 0, 0, 0, 0, 0)",X,-29.98314895598041,-0.0992933693517152,-0.02475267068337804,-29.97631549405444,-0.024815986410333685,-0.024754013424584005,-6.0638129358428684e-05,-6.070972621869987e-05,-0.024569317321843847
"(1, 2, 0, 1, 0, 0, 0, 2, 0)",O,-29.97479133083246,-29.963094878252594,-0.020917587786054098,-0.07355478409761054,0.0012305141576371345,-0.00858524847287923,-0.08086819462323597,-0.08356537257059336,-0.020280090257020066
"(1, 2, 0, 1, 0, 0, 0, 2, 1)",X,-0.017670989980994964,0.06503950364544403,-0.07733575433867101,-0.02239284104919395,0.48958792030556647,0.00715725317541778,0.034709439804315914,0.07970865041255251,-0.09442788859501845
"(1, 2, 0, 1, 0, 0, 2, 2, 1)",O,0.027740487940914965,0.07711625849823109,-0.020987275160460762,-0.03321281017720186,0.49600246203949533,0.00023078332675986746,0.042884677972578666,0.08017633888925213,0.013414449420352331
"(1, 2, 0, 1, 0, 1, 2, 2, 1)",X,-0.000581833750550681,-0.04137230128136158,0.01199490602264397,-29.98384278508146,0.45858962572146444,0.03064678948937724,-0.08423120025400938,-0.029315645365743964,-0.09379062526282772
"(1, 2, 0, 1, 2, 1, 2, 2, 1)",O,0.046068690900180065,0.008217295278682452,0.03287513736237799,-0.04278065808599643,0.09940440554547614,0.02203545308779356,-0.09987903639494303,-0.01871746887794154,-0.06812711602359173
"(1, 0, 0, 0, 0, 0, 0, 0, 0)",X,-29.96783338915932,-1.552671038966523e-07,-1.5498840231806777e-07,-1.548232119897201e-07,1.668923615005315e-12,-1.5482321198972013e-07,-1.5476140450086493e-07,-1.548085575510817e-07,-1.5471614084131542e-07
"(1, 0, 0, 0, 0, 0, 0, 2, 0)",O,-0.060102038591112475,-6.844026260115887e-11,3.0938161190775692e-06,-1.5475760515184337e-07,3.0961711510216342e-06,-6.846323201335037e-11,3.0954106038575527e-06,-29.973072260442326,-6.846323200248394e-11
"(1, 0, 0, 0, 0, 0, 0, 2, 1)",X,-29.99732979456013,-0.024886476754234086,-0.024613393078157186,-0.024916248367986303,1.3692646400496779e-09,-0.024587985981579016,-0.024859486359073195,-29.97861910013536,-0.07059506125273676
"(1, 0, 0, 0, 0, 2, 0, 2, 1)",O,-29.970899897006326,0.005149757796801097,-0.03612566505048597,-0.014450301014477742,0.49605360695726086,0.010816016031133885,-0.0009229963050994489,-29.974559622511546,-0.06636088495804757
"(1, 1, 0, 0, 0, 2, 0, 2, 1)",X,-0.0364573874788164,-0.07611686113488816,-0.02153265514781298,-0.04149474942365144,-0.02190168133360451,-0.022882525567371845,-0.023440890244428338,-29.9818605143755,-29.987252348105724
"(1, 1, 2, 0, 0, 2, 0, 2, 1)",O,-0.03311660436493449,-0.07577556117086998,-0.05501484861808512,0.0012082827782485285,0.49541484110908446,-29.9637569800597,-0.025217872615389332,-0.003367684691238576,-29.970185733827197
"(1, 1, 2, 1, 0, 2, 0, 2, 1)",X,-30.00602387619403,-0.0685629780190975,-29.976016957866147,-29.971757760259905,-0.02484490282493028,-0.09832600135930668,-0.02529436968330227,-30.001358311701118,-29.97107762939129
"(1, 1, 2, 1, 2, 2, 0, 2, 1)",O,-0.06425346829406192,0.07079837599921651,-0.0538237723459484,-0.08168126778105574,-29.970650604948275,-0.043458969966411104,0.4969649970431432,0.012231141117705999,-29.966035761737167
"(1, 1, 2, 1, 2, 2, 1, 2, 1)",X,-0.017369406710977225,0.06035590146427025,-0.07451115327162934,0.01638101883652905,-0.09115338544232177,0.05895073197788542,0.060700059110681936,-0.01876793336762908,0.0017333467781518175
"(0, 0, 0, 0, 0, 1, 0, 0, 0)",X,-1.5473349396835372e-07,-3.8705226341928347e-10,3.0757812382245056e-12,3.686133232675419e-12,2.9562262225524982e-12,-29.970897900007543,-1.5471109239335633e-07,-1.54613994456317e-07,-3.8849138941115474e-10
