,,0,1,2,3,4,5,6,7,8
"(0, 0, 0, 0, 0, 0, 0, 0, 0)",O,2.2228408221243325e-11,3.704765795231974e-11,3.726159628381851e-11,9.624866306841765e-11,2.4314969655317193e-10,-6.629566753796086e-11,9.767783357302644e-11,-4.20477923357035e-11,-6.49534464428269e-11
"(0, 0, 0, 0, 1, 0, 0, 0, 0)",X,-2.5842884585242424e-08,-1.4847561805228938e-07,-1.849445271049509e-08,-1.5203654766012724e-07,-9.959531339606341,-1.5148519899068424e-07,-4.857463024890072e-09,-1.4881546552301473e-07,-6.750298063927145e-09
"(0, 0, 2, 0, 1, 0, 0, 0, 0)",O,2.801348381490027e-09,8.001690763703781e-08,-9.949590027447321,1.6918304678233596e-07,-9.925829106602237,1.1497465067081323e-07,-4.613497349910278e-07,1.685657450544408e-07,3.6818776950700806e-07
"(0, 0, 2, 0, 1, 0, 0, 1, 0)",X,-0.024851331290172436,-3.069167305081173e-06,-9.961696088922215,-0.024772395306815544,-0.03824432589684799,-0.024787586408618306,-0.024758730648350602,-9.923375641514182,-0.024749937571586476
"(0, 0, 2, 0, 1, 0, 2, 1, 0)",O,0.0009868046265707922,0.49519575747908423,0.004912924560793133,0.0009293369328870223,-9.958384423197177,0.0010036412957231606,-9.93475430648608,-0.01938457293321394,0.0011620197618207742
"(0, 0, 2, 1, 1, 0, 2, 1, 0)",X,-0.023799539797949906,-0.02391047878614031,-0.07259645482299074,-9.985245539518534,-10.000432177414364,-0.024064319618297848,-0.028143431618143436,-0.05290145610008257,-0.024272450070328886
"(0, 2, 2, 1, 1, 0, 2, 1, 0)",O,0.0010415133468101403,-0.07765836274740212,0.005581073581312879,-0.07450962101031428,-0.09439040903153678,0.4934182401236171,0.08229812925206734,0.0020777914024769917,-0.025304672870299028
"(1, 2, 2, 1, 1, 0, 2, 1, 0)",X,-9.96060756649145,-9.96907791493377,-0.05942594551218745,-0.07799005433151283,-0.09346137732113267,-0.024838904022458027,-9.95118777391486,-9.927181103236347,-0.024757311649147597
"(1, 2, 2, 1, 1, 0, 2, 1, 2)",O,-0.02832347215658193,0.0024557481132436304,-0.04298621280117037,-0.015289700229077344,-0.05055228768706963,0.49531979141544424,0.034466427115128706,-0.07242866638209583,0.017174841825934803
"(1, 2, 2, 1, 1, 1, 2, 1, 2)",X,-0.07245655954513847,0.09360417169111632,-0.09626108965058014,-0.06646453651203284,-0.08439571770460133,-0.08580572949494819,-0.06427537276746542,-0.0034481236798885873,-0.08458021027344749
"(0, 0, 0, 0, 0, 1, 0, 0, 0)",X,-1.3284253298435482e-07,-1.0473352358161071e-07,-6.002217759708051e-09,-1.282249785233853e-08,1.315478789648378e-09,-0.020706756100792645,-1.1343006720810356e-07,-1.4369708692255786e-07,-7.686849300423708e-09
"(0, 0, 2, 0, 0, 1, 0, 0, 0)",O,9.272181578932836e-08,-1.1160113717957486e-07,-0.07422445125593445,-5.352205286275908e-07,1.1760167599309238e-07,-9.965751191800477,-1.368131710070162e-06,-1.1775457682107415e-06,-3.057108418207741e-07
"(0, 0, 2, 0, 1, 1, 0, 0, 0)",X,-0.02477146852040907,-0.024675224253594724,-9.980265353141263,-2.2445861389522564e-06,-0.0047262695484755896,-0.05174339191834898,-0.024818582725615143,-0.024733074947290542,-0.024786427178435325
"(0, 2, 2, 0, 1, 1, 0, 0, 0)",O,0.0009689220699407818,0.003923236830059837,0.08351052669966458,0.49464623553926457,-0.026878392501553397,-0.06071690024538761,-0.02455596463231926,-0.024559714985469105,-0.024086214347090754
"(0, 2, 2, 1, 1, 1, 0, 0, 0)",X,-0.06029570342167896,0.09728618841203326,0.020772281934497094,-0.04032279720169796,-0.07794146719837794,0.015122917461058275,-0.08674648198390143,-0.0591690885563541,0.0705560596650511
"(0, 2, 0, 0, 1, 0, 0, 0, 0)",O,2.610011942639539e-06,-0.0032975017085857816,2.9729662356095484e-06,2.8280895232278577e-06,-0.00868394530601009,2.2048318216495953e-06,2.8230879771123886e-06,1.1565836246022197e-08,2.7752679783141976e-06
"(0, 2, 0, 0, 1, 0, 0, 0, 1)",X,-5.617802926567143e-05,-0.05962037136618357,-0.024768695403595605,-0.02473893710602834,-9.983566322785158,-0.024736036029332317,-0.024753501879574927,-0.024711934815523588,-9.930934773725058
"(0, 2, 0, 0, 1, 0, 0, 2, 1)",O,0.4948351954753527,0.03245936958882295,3.6492509485185786e-05,-0.0015121304154994896,0.06489643854931304,-0.0019728454129549298,0.0018149776302613893,0.005979964684843922,0.03389854261662706
"(0, 2, 1, 0, 1, 0, 0, 2, 1)",X,-0.02181302766541838,-0.08171954524990328,-9.970034598634102,-0.024464512748284043,-0.01903712959145118,-0.021390884310997622,-0.023888088440737094,-9.988045301108475,-9.998945051642417
"(0, 2, 1, 2, 1, 0, 0, 2, 1)",O,0.49050198142482154,-9.927679330151108,-0.07153542691709039,0.03524398954464922,-0.07126776090128009,0.46669170276718713,0.49313017567700645,-0.05968690789098013,-0.0027760077565671254
"(1, 2, 1, 2, 1, 0, 0, 2, 1)",X,-0.07251962294703125,0.06933073676419862,0.037788665241341224,-0.07321938529272712,-0.07346997261672739,0.04314194322103182,0.0724184992532649,-0.060838934854752294,-0.019154528420480738
"(0, 0, 0, 0, 0, 0, 0, 1, 0)",X,-1.4485505538949433e-07,-2.8908948403696572e-08,-1.4498786072482787e-07,-1.2932860194730123e-07,8.403659902637034e-10,-1.1629001272361795e-07,-4.270884588271396e-09,-9.964694025613216,-8.933725169023536e-09
"(0, 0, 2, 0, 0, 0, 0, 1, 0)",O,-5.883081036865465e-07,1.7467681757443024e-07,-0.07776733293235201,-9.62126090415172e-07,2.3256864640863554e-07,-1.2917363793764824e-06,-6.612798357040457e-07,-0.09160459971840347,2.911010472908771e-06
"(0, 0, 2, 0, 0, 0, 1, 1, 0)",X,-0.024747915433726057,-0.024750739877282126,-0.08958016051141554,-0.02473458228796606,-0.02476177777512821,-0.02489500551282319,-9.992699756274178,-0.08323828962902846,1.2909046851372633e-05
"(0, 2, 2, 0, 0, 0, 1, 1, 0)",O,0.0005169122616731415,-0.036679338756960875,0.010662417556696696,-0.023359184631082556,-0.024517398637821392,-0.02125897336533797,0.03449048260342119,0.0005540875100178005,0.49541939904294885
"(1, 2, 2, 0, 0, 0, 1, 1, 0)",X,-9.980472428022527,-9.972434602471997,-0.04255209432156768,-0.022246628920051286,-0.024134185349002794,-0.02297196372757459,-9.981869112662432,-0.07424540113911192,-0.023695418791574524
"(1, 2, 2, 0, 0, 0, 1, 1, 2)",O,-0.010288367344848615,-0.007993497244121725,-0.023060866665894048,0.4943857250496333,-0.02509224456479999,-0.001144902057000256,-0.0394551856703621,-0.09704747860039814,-0.010480892725078059
"(1, 2, 2, 0, 0, 1, 1, 1, 2)",X,-9.950306281251496,-0.01893882093053309,-0.0607349306204978,0.0002654838991299922,-0.024763050280349093,-9.960181250084878,0.026125650522758614,-9.969946902813296,-0.09175593249095843
"(1, 2, 2, 2, 0, 1, 1, 1, 2)",O,-9.939124132448903,-0.0674441678413435,-0.011777551706339234,-9.968055386412484,-0.0043230942318686575,-0.04839182307223995,-0.006057749135364027,-9.957024743057314,-0.0607644888706195
"(1, 2, 2, 2, 1, 1, 1, 1, 2)",X,-0.081114579263013,0.0864618846453779,0.006066584199422145,0.04804887997241786,-0.0036054942355535635,-0.06158493202961577,-0.024532140757334203,-0.08075885347499373,0.0022220216563116485
