,won,lost,draw
0,697,218,85
1,659,240,101
2,866,77,57
3,898,73,29
4,867,78,55
5,955,11,34
6,915,42,43
7,910,55,35
8,982,9,9
9,923,29,48
10,949,19,32
11,983,5,12
12,974,19,7
13,974,20,6
14,986,0,14
15,995,0,5
16,892,59,49
17,995,0,5
18,983,0,17
19,993,1,6
20,938,15,47
21,833,72,95
22,934,7,59
23,995,0,5
24,970,0,30
25,991,0,9
26,986,0,14
27,983,0,17
28,987,0,13
29,981,0,19
30,989,0,11
31,991,0,9
32,986,0,14
33,983,0,17
34,976,0,24
35,978,0,22
36,989,0,11
37,992,0,8
38,991,0,9
39,987,0,13
40,990,0,10
41,990,0,10
42,990,0,10
43,992,0,8
44,993,0,7
45,994,0,6
46,991,0,9
47,994,0,6
48,991,0,9
49,991,0,9
50,991,0,9
51,992,0,8
52,987,0,13
53,989,0,11
54,991,0,9
55,992,0,8
56,985,0,15
57,986,0,14
58,989,0,11
59,990,0,10
60,988,0,12
61,988,0,12
62,992,0,8
63,983,0,17
64,993,0,7
65,991,0,9
66,989,0,11
67,994,0,6
68,987,0,13
69,985,0,15
70,993,0,7
71,991,0,9
72,985,0,15
73,987,0,13
74,987,0,13
75,991,0,9
76,993,0,7
77,990,0,10
78,989,0,11
79,993,0,7
80,991,0,9
81,987,0,13
82,993,0,7
83,990,0,10
84,990,0,10
85,985,0,15
86,987,0,13
87,992,0,8
88,992,0,8
89,990,0,10
90,991,0,9
91,992,0,8
92,986,0,14
93,993,0,7
94,993,0,7
95,994,0,6
96,989,0,11
97,990,0,10
98,988,0,12
99,989,0,11
