,won,lost,draw
0,738,147,115
1,765,172,63
2,700,204,96
3,699,165,136
4,843,114,43
5,924,60,16
6,876,99,25
7,958,29,13
8,944,30,26
9,929,27,44
10,937,22,41
11,955,20,25
12,957,14,29
13,901,27,72
14,972,10,18
15,966,13,21
16,964,15,21
17,972,6,22
18,929,21,50
19,938,23,39
20,960,10,30
21,969,5,26
22,948,8,44
23,970,3,27
24,966,2,32
25,931,4,65
26,939,1,60
27,985,9,6
28,988,1,11
29,988,2,10
30,987,1,12
31,988,0,12
32,984,0,16
33,979,0,21
34,992,0,8
35,990,0,10
36,996,0,4
37,992,0,8
38,993,0,7
39,991,0,9
40,994,0,6
41,992,0,8
42,995,0,5
43,989,0,11
44,994,0,6
45,997,0,3
46,992,0,8
47,993,0,7
48,993,0,7
49,994,0,6
50,994,0,6
51,994,0,6
52,991,0,9
53,992,0,8
54,993,0,7
55,996,0,4
56,995,0,5
57,995,0,5
58,995,0,5
59,995,0,5
60,998,0,2
61,994,0,6
62,996,0,4
63,996,0,4
64,997,0,3
65,995,0,5
66,992,0,8
67,991,0,9
68,998,0,2
69,995,0,5
70,993,0,7
71,992,0,8
72,996,0,4
73,995,0,5
74,992,0,8
75,998,0,2
76,998,0,2
77,995,0,5
78,994,0,6
79,994,0,6
80,991,0,9
81,996,0,4
82,994,0,6
83,993,0,7
84,997,0,3
85,994,0,6
86,997,0,3
87,996,0,4
88,996,0,4
89,994,0,6
90,998,0,2
91,989,0,11
92,997,0,3
93,994,0,6
94,996,0,4
95,984,0,16
96,989,0,11
97,992,0,8
98,985,0,15
99,991,0,9
