,won,lost,draw
0,647,256,97
1,578,320,102
2,883,50,67
3,883,62,55
4,889,75,36
5,840,116,44
6,848,65,87
7,968,12,20
8,937,30,33
9,892,50,58
10,940,22,38
11,956,21,23
12,955,34,11
13,954,9,37
14,914,20,66
15,926,24,50
16,979,12,9
17,993,0,7
18,996,0,4
19,981,0,19
20,902,43,55
21,991,1,8
22,985,1,14
23,976,0,24
24,987,0,13
25,994,0,6
26,929,22,49
27,990,0,10
28,941,17,42
29,991,0,9
30,992,0,8
31,987,0,13
32,988,0,12
33,991,0,9
34,991,0,9
35,992,0,8
36,987,0,13
37,991,0,9
38,984,0,16
39,991,0,9
40,990,0,10
41,988,0,12
42,993,0,7
43,992,0,8
44,987,0,13
45,987,0,13
46,988,0,12
47,988,0,12
48,986,0,14
49,984,0,16
50,988,0,12
51,995,0,5
52,991,0,9
53,987,0,13
54,993,0,7
55,990,0,10
56,989,0,11
57,989,0,11
58,989,0,11
59,991,0,9
60,982,0,18
61,987,0,13
62,993,0,7
63,989,0,11
64,987,0,13
65,985,0,15
66,995,0,5
67,994,0,6
68,985,0,15
69,990,0,10
70,991,0,9
71,987,0,13
72,988,0,12
73,988,0,12
74,990,0,10
75,990,0,10
76,991,0,9
77,991,0,9
78,983,0,17
79,985,0,15
80,992,0,8
81,991,0,9
82,994,0,6
83,995,0,5
84,989,0,11
85,989,0,11
86,993,0,7
87,990,0,10
88,994,0,6
89,987,0,13
90,988,0,12
91,993,0,7
92,993,0,7
93,989,0,11
94,993,0,7
95,989,0,11
96,993,0,7
97,992,0,8
98,991,0,9
99,995,0,5
