,won,lost,draw
0,341,537,122
1,418,459,123
2,472,369,159
3,530,371,99
4,494,352,154
5,545,268,187
6,564,253,183
7,655,176,169
8,719,148,133
9,780,106,114
10,775,107,118
11,841,67,92
12,830,55,115
13,821,51,128
14,840,40,120
15,775,45,180
16,787,66,147
17,838,33,129
18,883,19,98
19,896,17,87
20,853,17,130
21,864,4,132
22,858,6,136
23,867,10,123
24,837,6,157
25,868,6,126
26,828,13,159
27,884,5,111
28,896,0,104
29,857,9,134
30,883,0,117
31,883,2,115
32,856,1,143
33,822,7,171
34,856,11,133
35,832,7,161
36,836,9,155
37,865,0,135
38,839,8,153
39,846,7,147
40,847,20,133
41,817,13,170
42,840,4,156
43,837,0,163
44,848,0,152
45,839,7,154
46,845,3,152
47,853,1,146
48,866,0,134
49,881,0,119
50,872,0,128
51,892,0,108
52,874,0,126
53,895,0,105
54,895,0,105
55,849,0,151
56,872,0,128
57,857,0,143
58,844,0,156
59,844,0,156
60,869,0,131
61,890,0,110
62,879,0,121
63,880,0,120
64,861,0,139
65,881,0,119
66,871,0,129
67,869,0,131
68,880,0,120
69,873,0,127
70,873,0,127
71,887,0,113
72,872,0,128
73,879,0,121
74,884,0,116
75,871,0,129
76,862,0,138
77,868,0,132
78,864,0,136
79,858,1,141
80,879,5,116
81,876,3,121
82,877,3,120
83,859,4,137
84,854,3,143
85,865,2,133
86,897,4,99
87,880,2,118
88,881,5,114
89,838,3,159
90,887,2,111
91,861,2,137
92,828,6,166
93,875,3,122
94,868,0,132
95,864,0,136
96,878,0,122
97,880,0,120
98,811,0,189
99,821,0,179
