,won,lost,draw
0,551,307,142
1,742,173,85
2,784,150,66
3,912,44,44
4,925,37,38
5,942,39,19
6,904,60,36
7,965,30,5
8,915,65,20
9,972,9,19
10,946,31,23
11,897,91,12
12,923,37,40
13,976,11,13
14,976,9,15
15,984,2,14
16,975,2,23
17,986,6,8
18,993,0,7
19,985,2,13
20,994,0,6
21,982,12,6
22,992,0,8
23,881,24,95
24,968,15,17
25,988,0,12
26,989,0,11
27,905,10,85
28,994,0,6
29,917,3,80
30,969,0,31
31,986,0,14
32,990,0,10
33,981,0,19
34,988,0,12
35,987,0,13
36,989,0,11
37,987,0,13
38,991,0,9
39,987,0,13
40,995,0,5
41,994,0,6
42,994,0,6
43,994,0,6
44,989,0,11
45,981,0,19
46,990,0,10
47,987,0,13
48,989,0,11
49,986,0,14
50,989,0,11
51,993,0,7
52,982,0,18
53,988,0,12
54,993,0,7
55,996,0,4
56,994,0,6
57,988,0,12
58,992,0,8
59,991,0,9
60,992,0,8
61,989,0,11
62,992,0,8
63,984,0,16
64,993,0,7
65,994,0,6
66,989,0,11
67,991,0,9
68,988,0,12
69,991,0,9
70,993,0,7
71,987,0,13
72,988,0,12
73,994,0,6
74,993,0,7
75,981,0,19
76,996,0,4
77,993,0,7
78,992,0,8
79,988,0,12
80,988,0,12
81,990,0,10
82,986,0,14
83,992,0,8
84,988,0,12
85,990,0,10
86,986,0,14
87,987,0,13
88,991,0,9
89,992,0,8
90,987,0,13
91,993,0,7
92,991,0,9
93,986,0,14
94,989,0,11
95,994,0,6
96,984,0,16
97,984,0,16
98,989,0,11
99,992,0,8
